Cardiff University,Medical Engineering (BEng),,,
Cardiff University,Medical Engineering (International) (MEng),,,
Cardiff University,Medical Engineering (International) with a Year in Industry (MEng),,,
Cardiff University,Medical Engineering with a Year in Industry (BEng),,,
Cardiff University,Medical Engineering with Year in Industry (MEng),,,
Cardiff University,Medical Pharmacology (BSc),,,
Cardiff University,Medicine (MBBCh),,,
Cardiff University,Medicine with a Preliminary Year (MBBCh),,,
Cardiff University,Medicine: Graduate Entry (MBBCh),,,
Cardiff University,Medicine: North Wales (MBBCh),,,
Cardiff University,Midwifery (BMid),,,
Cardiff University,Modern Chinese (BA),,,
Cardiff University,Modern Languages and Translation (BA),,,
Cardiff University,Music (BA),,,
Cardiff University,Music (BMus),,,
Cardiff University,Music and English Literature (BA),,,
Cardiff University,Music and Philosophy (BA),,,
Cardiff University,Music with a Year of Study Abroad (BA),,,
Cardiff University,Music with a Year of Study Abroad (BMus),,,
Cardiff University,Neuroscience (BSc),,,
Cardiff University,Neuroscience (MNeuro),,,
Cardiff University,Neuroscience with Preliminary Year (BSc),,,
Cardiff University,Neuroscience with Preliminary Year and Professional Training Year (BSc),,,
Cardiff University,Neuroscience with Professional Training Year (BSc),,,
Cardiff University,Neuroscience with Professional Training Year (MNeuro),,,
Cardiff University,Occupational Therapy (BSc),,,
Cardiff University,Operating Department Practice (BSc),,,
Cardiff University,Optometry (BSc),,,
Cardiff University,Optometry with a Preliminary Year (BSc),,,
Cardiff University,Pharmacy (MPharm),,,
Cardiff University,Philosophy (BA),,,
Cardiff University,Philosophy and Economics (BA),,,
Cardiff University,Philosophy and History (BA),,,
Cardiff University,Physical Geography (MSci),,,
Cardiff University,Physical Geography (BSc),,,
Cardiff University,Physical Geography with a Year of Study Abroad (BSc),,,
Cardiff University,Physics (BSc),,,
Cardiff University,Physics (MPhys),,,
Cardiff University,Physics with Astronomy (MPhys),,,
Cardiff University,Physics with Astronomy (BSc),,,
Cardiff University,Physics with Astronomy with Professional Placement (BSc),,,
Cardiff University,Physics with Astronomy with Professional Placement (MPhys),,,
Cardiff University,Physics with Medical Physics (BSc),,,
Cardiff University,Physics with Professional Placement (BSc),,,
Cardiff University,Physics with Professional Placement (MPhys),,,
Cardiff University,Physiotherapy (BSc),,,
Cardiff University,Politics (BScEcon),,,
Cardiff University,Politics and Economics (BScEcon),,,
Cardiff University,Politics and Modern History (BScEcon),,,
Cardiff University,Politics and Philosophy (BA),,,
Cardiff University,Politics and Sociology (BScEcon),,,
Cardiff University,Politics and Spanish (BA),,,
Cardiff University,Portuguese and Spanish (BA),,,
Cardiff University,Psychology (BSc),,,
Cardiff University,Psychology with Professional Placement (BSc),,,
Cardiff University,Radiotherapy and Oncology (BSc),,,
Cardiff University,Religion and Theology (BA),,,
Cardiff University,Religious Studies and Philosophy (BA),,,
Cardiff University,Return to Practice (Nursing) (InstitutionalUndergraduateCredit),,,
Cardiff University,Social Analytics (BSc),,,
Cardiff University,Social Science (BSc),,,
Cardiff University,Sociology (BSc),,,
Cardiff University,Sociology and Education (BSc),,,
Cardiff University,Sociology and Social Policy (BSc),,,
Cardiff University,Spanish (BA),,,
Cardiff University,Spanish and Economics (BA),,,
Cardiff University,Spanish and English Literature (BA),,,
Cardiff University,Spanish and Japanese (BA),,,
Cardiff University,Spanish and Philosophy (BA),,,
Cardiff University,Stand Alone Module (degree level) (January Start) (BSc),,,
Cardiff University,Stand Alone Module (degree level) (September Start) (BSc),,,
Cardiff University,Translation (BA),,,
Cardiff University,Urban Planning & Development (BSc),,,
Cardiff University,Urban Planning and Development with a Professional Placement Year (BSc),,,
Cardiff University,Welsh (BA),,,
Cardiff University,Welsh and Education (BA),,,
Cardiff University,Welsh and English Language (BA),,,
Cardiff University,Welsh and English Literature (BA),,,
Cardiff University,Welsh and French (BA),,,
Cardiff University,Welsh and History (BA),,,
Cardiff University,Welsh and Italian (BA),,,
Cardiff University,Welsh and Journalism (BA),,,
Cardiff University,Welsh and Music (BA),,,
Cardiff University,Welsh and Philosophy (BA),,,
Cardiff University,Welsh and Politics (BA),,,
Cardiff University,Welsh and Religious Studies (BA),,,
Cardiff University,Welsh and Spanish (BA),,,
Cardiff University,Welsh and the Professional Workplace (BA),,,
"City,University of London",Accounting and Finance BSc (Hons),Academic Practice MA/PGDip/PGCert/IntroCert,Accounting PhD,
"City,University of London",Actuarial Science BSc (Hons),Actuarial Management MSc,Actuarial Science PhD,
"City,University of London",Adult Nursing BSc (Hons),Actuarial Science MSc,Applied Vision PhD/MPhil,
"City,University of London",Aeronautical Engineering BEng (Hons),Adult and Mental Health Nursing MSc,Civil Engineering PhD/MPhil,
"City,University of London",Asthma and Chronic Obstructive Pulmonary Disease – BSc,Adult Mental Health (Contemporary Studies) MSc,Computer Science PhD/MPhil,
"City,University of London",Banking and International Finance BSc (Hons),Adult Nursing MSc,Culture and Creative Industries PhD/MPhil,
"City,University of London",Biomedical Engineering BEng (Hons),Advanced Clinical Practice MSc,Economics PhD/MPhil,
"City,University of London",Business Management  BSc (Hons),Advanced Mechanical Engineering MSc,Electrical and Electronic Engineering PhD/MPhil,
"City,University of London",Business Management with Social Purpose BSc (Hons),Advanced Research Methods,English PhD/MPhil,
"City,University of London","Business Management, Digital Innovation and Entrepreneurship BSc (Hons)",Aeronautical Engineering MEng (Hons),Executive PhD PhD,
"City,University of London",Business with Finance BSc (Hons),Air Safety Management MSc,Finance PhD,
"City,University of London",Business with Marketing BSc (Hons),Air Transport Management MSc,Food Policy PhD/MPhil,
"City,University of London",Cervical Cytology – BSc,Aircraft Maintenance Management MSc,Health Services Research PhD/MPhil,
"City,University of London",Child Protection: Working Together Managing Risk and Resilience – BSc,Airport Management MSc,Journalism PhD/MPhil,
"City,University of London",Children’s Nursing BSc (Hons),Applied Vision PhD/MPhil,Language and Communication Sciences PhD/MPhil,
"City,University of London",Civil Engineering BEng (Hons),Artificial Intelligence MSc,Law PhD/MPhil,
"City,University of London",Clinical Assessment in Primary Care – BSc,Asthma and Chronic Obstructive Pulmonary Disease – MSc,Library and Information Science PhD/MPhil,
"City,University of London",Computer Science BSc (Hons),Banking and International Finance MSc,"Management, Marketing and Operations Management PhD",
"City,University of London",Computer Science with Games Technology BSc (Hons),Bar Vocational Studies (Full-time and Part-time) LLM/PGDip/PGDip with Specialism,Maternal and Child Health/Midwifery PhD/MPhil,
"City,University of London",Criminology and Psychology BSc (Hons),Behavioural Economics MSc,Mathematics PhD/MPhil,
"City,University of London",Criminology and Sociology BSc (Hons),Biomedical Engineering MEng (Hons),Mechanical Engineering and Aeronautics PhD/MPhil,
"City,University of London",Criminology BSc (Hons),Broadcast Journalism MA,Mental Health  PhD/MPhil,
"City,University of London",Data Analytics and Actuarial Science BSc (Hons),Business Analytics MSc,Music PhD/MPhil,
"City,University of London",Economics BSc (Hons),Business Economics/International Business Economics MSc,Nursing PhD/MPhil,
"City,University of London",Economics with Accounting BSc (Hons),Cervical Cytology – MSc,Politics PhD/MPhil,
"City,University of London",Electrical and Electronic Engineering BEng (Hons),Charity Accounting and Financial Management MSc,Professional Doctorate in Counselling Psychology DPsych,
"City,University of London",Engineering BEng (Hons),Charity Marketing and Fundraising MSc,Professional Education PhD/MPhil,
"City,University of London",English BA (Hons),Child and Adolescent Mental Health (Contemporary Studies) MSc,Psychology and Social Neuroscience PhD/MPhil,
"City,University of London",Executive MBA in Dubai MBA,Child Protection: Working Together Managing Risk and Resilience – MSc,Psychology PhD/MPhil,
"City,University of London",Executive MBA MBA,Children’s Nursing MSc,Radiography PhD/MPhil,
"City,University of London",Finance BSc (Hons),Civil Engineering MEng (Hons),Sociology PhD/MPhil,
"City,University of London",Finance with Actuarial Science BSc (Hons),Civil Engineering PhD/MPhil,,
"City,University of London",Financial Economics BSc (Hons),Civil Engineering Structures MSc,,
"City,University of London",Full-time MBA MBA,Civil Litigation and Dispute Resolution LLM,,
"City,University of London",Global MBA MBA,Clinical Assessment in Primary Care – MSc,,
"City,University of London",Graduate Entry Law LLB,Clinical Optometry MSc,,
"City,University of London",History and Politics BA (Hons),"Clinical, Social and Cognitive Neuroscience MSc",,
"City,University of London",History BA (Hons),Computer Games Technology MSc,,
"City,University of London",International Business BSc (Hons),Computer Science MSci (Hons),,
"City,University of London",International Political Economy BSc (Hons),Computer Science PhD/MPhil,,
"City,University of London",International Politics and Sociology BSc (Hons),Computer Science with Cyber Security MSci (Hons),,
"City,University of London",International Politics BSc (Hons),Computer Science with Games Technology MSci (Hons),,
"City,University of London",Investment and Financial Risk Management BSc (Hons),Construction Management MSc,,
"City,University of London",Journalism BA (Hons),Corporate Finance MSc,,
"City,University of London",Law LLB (Hons),Creative Writing  MA,,
"City,University of London",Liaison Mental Health Care – BSc,Creative Writing and Publishing MA,,
"City,University of London",Mathematics and Finance BSc (Hons),Criminal Litigation LLM,,
"City,University of London",Mathematics BSc (Hons),Criminology and Criminal Justice MSc,,
